     2.00       0.000000       0.000000       0.000000       0.000000
     2.00       0.000000       0.000000       0.000000       0.000000
     2.00       0.000000       0.000000       0.000000       0.000000
     2.01       0.000000       0.000000       0.000000       0.000000
     2.01       0.000000       0.000000       0.000000       0.000000
     2.01       0.000000       0.000000       0.000000       0.000000
     2.01       0.000000       0.000000       0.000000       0.000000
     2.01       0.000000       0.000000       0.000000       0.000000
     2.02       0.000000       0.000000       0.000000       0.000000
     2.02       0.000000       0.000000       0.000000       0.000000
     2.02       0.000000       0.000000       0.000000       0.000000
     2.02       0.000000       0.000000       0.000000       0.000000
     2.02       0.000000       0.000000       0.000000       0.000000
     2.03       0.000000       0.000000       0.000000       0.000000
     2.03       0.000000       0.000000       0.000000       0.000000
     2.03       0.000000       0.000000       0.000000       0.000000
     2.03       0.000000       0.000000       0.000000       0.000000
     2.03       0.000000       0.000000       0.000000       0.000000
     2.04       0.000000       0.000000       0.000000       0.000000
     2.04       0.000000       0.000000       0.000000       0.000000
     2.04       0.000000       0.000000       0.000000       0.000000
     2.04       0.000000       0.000000       0.000000       0.000000
     2.04       0.000000       0.000000       0.000000       0.000000
     2.05       0.000000       0.000000       0.000000       0.000000
     2.05       0.000000       0.000000       0.000000       0.000000
     2.05       0.000000       0.000000       0.000000       0.000000
     2.05       0.000000       0.000000       0.000000       0.000000
     2.05       0.000000       0.000000       0.000000       0.000000
     2.06       0.000000       0.000000       0.000000       0.000000
     2.06       0.000000       0.000000       0.000000       0.000000
     2.06       0.000000       0.000000       0.000000       0.000000
     2.06       0.000000       0.000000       0.000000       0.000000
     2.06       0.000000       0.000000       0.000000       0.000000
     2.07       0.000000       0.000000       0.000000       0.000000
     2.07       0.000000       0.000000       0.000000       0.000000
     2.07       0.000000       0.000000       0.000000       0.000000
     2.07       0.000000       0.000000       0.000000       0.000000
     2.07       0.000000       0.000000       0.000000       0.000000
     2.08       0.000000       0.000000       0.000000       0.000000
     2.08       0.000000       0.000000       0.000000       0.000000
     2.08       0.000000       0.000000       0.000000       0.000000
     2.08       0.000000       0.000000       0.000000       0.000000
     2.08       0.000000       0.000000       0.000000       0.000000
     2.09       0.000000       0.000000       0.000000       0.000000
     2.09       0.000000       0.000000       0.000000       0.000000
     2.09       0.000000       0.000000       0.000000       0.000000
     2.09       0.000000       0.000000       0.000000       0.000000
     2.09       0.000000       0.000000       0.000000       0.000000
     2.10       0.000000       0.000000       0.000000       0.000000
     2.10       0.000000       0.000000       0.000000       0.000000
     2.10       0.000000       0.000000       0.000000       0.000000
     2.10       0.000000       0.000000       0.000000       0.000000
     2.10       0.000000       0.000000       0.000000       0.000000
     2.11       0.000000       0.000000       0.000000       0.000000
     2.11       0.000000       0.000000       0.000000       0.000000
     2.11       0.000000       0.000000       0.000000       0.000000
     2.11       0.000000       0.000000       0.000000       0.000000
     2.11       0.000000       0.000000       0.000000       0.000000
     2.12       0.000000       0.000000       0.000000       0.000000
     2.12       0.000000       0.000000       0.000000       0.000000
     2.12       0.000000       0.000000       0.000000       0.000000
     2.12       0.000000       0.000000       0.000000       0.000000
     2.12       0.000000       0.000000       0.000000       0.000000
     2.13       0.000000       0.000000       0.000000       0.000000
     2.13       0.000000       0.000000       0.000000       0.000000
     2.13       0.000000       0.000000       0.000000       0.000000
     2.13       0.000000       0.000000       0.000000       0.000000
     2.13       0.000000       0.000000       0.000000       0.000000
     2.14       0.000000       0.000000       0.000000       0.000000
     2.14       0.000000       0.000000       0.000000       0.000000
     2.14       0.000000       0.000000       0.000000       0.000000
     2.14       0.000000       0.000000       0.000000       0.000000
     2.14       0.000000       0.000000       0.000000       0.000000
     2.15       0.000000       0.000000       0.000000       0.000000
     2.15       0.000000       0.000000       0.000000       0.000000
     2.15       0.000000       0.000000       0.000000       0.000000
     2.15       0.000000       0.000000       0.000000       0.000000
     2.15       0.000000       0.000000       0.000000       0.000000
     2.16       0.000000       0.000000       0.000000       0.000000
     2.16       0.000000       0.000000       0.000000       0.000000
     2.16       0.000000       0.000000       0.000000       0.000000
     2.16       0.000000       0.000000       0.000000       0.000000
     2.16       0.000000       0.000000       0.000000       0.000000
     2.17       0.000000       0.000000       0.000000       0.000000
     2.17       0.000000       0.000000       0.000000       0.000000
     2.17       0.000000       0.000000       0.000000       0.000000
     2.17       0.000000       0.000000       0.000000       0.000000
     2.17       0.000000       0.000000       0.000000       0.000000
     2.18       0.000000       0.000000       0.000000       0.000000
     2.18       0.000000       0.000000       0.000000       0.000000
     2.18       0.000000       0.000000       0.000000       0.000000
     2.18       0.000000       0.000000       0.000000       0.000000
     2.18       0.000000       0.000000       0.000000       0.000000
     2.19       0.000000       0.000000       0.000000       0.000000
     2.19       0.000000       0.000000       0.000000       0.000000
     2.19       0.000000       0.000000       0.000000       0.000000
     2.19       0.000000       0.000000       0.000000       0.000000
     2.19       0.000000       0.000000       0.000000       0.000000
     2.20       0.000000       0.000000       0.000000       0.000000
     2.20       0.000000       0.000000       0.000000       0.000000
     2.20       0.000000       0.000000       0.000000       0.000000
     2.20       0.000000       0.000000       0.000000       0.000000
     2.20       0.000000       0.000000       0.000000       0.000000
     2.21       0.000000       0.000000       0.000000       0.000000
     2.21       0.000000       0.000000       0.000000       0.000000
     2.21       0.000000       0.000000       0.000000       0.000000
     2.21       0.000000       0.000000       0.000000       0.000000
     2.21       0.000000       0.000000       0.000000       0.000000
     2.22       0.000000       0.000000       0.000000       0.000000
     2.22       0.000000       0.000000       0.000000       0.000000
     2.22       0.000000       0.000000       0.000000       0.000000
     2.22       0.000000       0.000000       0.000000       0.000000
     2.22       0.000000       0.000000       0.000000       0.000000
     2.23       0.000000       0.000000       0.000000       0.000000
     2.23       0.000000       0.000000       0.000000       0.000000
     2.23       0.000000       0.000000       0.000000       0.000000
     2.23       0.000000       0.000000       0.000000       0.000000
     2.23       0.000000       0.000000       0.000000       0.000000
     2.24       0.000000       0.000000       0.000000       0.000000
     2.24       0.000000       0.000000       0.000000       0.000000
     2.24       0.000000       0.000000       0.000000       0.000000
     2.24       0.000000       0.000000       0.000000       0.000000
     2.24       0.000000       0.000000       0.000000       0.000000
     2.25       0.000000       0.000000       0.000000       0.000000
     2.25       0.000000       0.000000       0.000000       0.000000
     2.25       0.000000       0.000000       0.000000       0.000000
     2.25       0.000000       0.000000       0.000000       0.000000
     2.25       0.000000       0.000000       0.000000       0.000000
     2.26       0.000000       0.000000       0.000000       0.000000
     2.26       0.000000       0.000000       0.000000       0.000000
     2.26       0.000000       0.000000       0.000000       0.000000
     2.26       0.000000       0.000000       0.000000       0.000000
     2.26       0.000000       0.000000       0.000000       0.000000
     2.27       0.000000       0.000000       0.000000       0.000000
     2.27       0.000000       0.000000       0.000000       0.000000
     2.27       0.000000       0.000000       0.000000       0.000000
     2.27       0.000000       0.000000       0.000000       0.000000
     2.27       0.000000       0.000000       0.000000       0.000000
     2.28       0.000000       0.000000       0.000000       0.000000
     2.28       0.000000       0.000000       0.000000       0.000000
     2.28       0.000000       0.000000       0.000000       0.000000
     2.28       0.000000       0.000000       0.000000       0.000000
     2.28       0.000000       0.000000       0.000000       0.000000
     2.29       0.000000       0.000000       0.000000       0.000000
     2.29       0.000000       0.000000       0.000000       0.000000
     2.29       0.000000       0.000000       0.000000       0.000000
     2.29       0.000000       0.000000       0.000000       0.000000
     2.29       0.000000       0.000000       0.000000       0.000000
     2.30       0.000000       0.000000       0.000000       0.000000
     2.30       0.000000       0.000000       0.000000       0.000000
     2.30       0.000000       0.000000       0.000000       0.000000
     2.30       0.000000       0.000000       0.000000       0.000000
     2.30       0.000000       0.000000       0.000000       0.000000
     2.31       0.000000       0.000000       0.000000       0.000000
     2.31       0.000000       0.000000       0.000000       0.000000
     2.31       0.000000       0.000000       0.000000       0.000000
     2.31       0.000000       0.000000       0.000000       0.000000
     2.31       0.000000       0.000000       0.000000       0.000000
     2.32       0.000000       0.000000       0.000000       0.000000
     2.32       0.000000       0.000000       0.000000       0.000000
     2.32       0.000000       0.000000       0.000000       0.000000
     2.32       0.000000       0.000000       0.000000       0.000000
     2.32       0.000000       0.000000       0.000000       0.000000
     2.33       0.000000       0.000000       0.000000       0.000000
     2.33       0.000000       0.000000       0.000000       0.000000
     2.33       0.000000       0.000000       0.000000       0.000000
     2.33       0.000000       0.000000       0.000000       0.000000
     2.33       0.000000       0.000000       0.000000       0.000000
     2.34       0.000000       0.000000       0.000000       0.000000
     2.34       0.000000       0.000000       0.000000       0.000000
     2.34       0.000000       0.000000       0.000000       0.000000
     2.34       0.000000       0.000000       0.000000       0.000000
     2.34       0.000000       0.000000       0.000000       0.000000
     2.35       0.000000       0.000000       0.000000       0.000000
     2.35       0.000000       0.000000       0.000000       0.000000
     2.35       0.000000       0.000000       0.000000       0.000000
     2.35       0.000000       0.000000       0.000000       0.000000
     2.35       0.000000       0.000000       0.000000       0.000000
     2.36       0.000000       0.000000       0.000000       0.000000
     2.36       0.000000       0.000000       0.000000       0.000000
     2.36       0.000000       0.000000       0.000000       0.000000
     2.36       0.000001       0.000000       0.000000       0.000001
     2.36       0.000001       0.000000       0.000000       0.000001
     2.37       0.000001       0.000000       0.000000       0.000001
     2.37       0.000001       0.000000       0.000000       0.000001
     2.37       0.000001       0.000000       0.000000       0.000001
     2.37       0.000001       0.000000       0.000000       0.000001
     2.37       0.000001       0.000000       0.000000       0.000001
     2.38       0.000001       0.000000       0.000000       0.000001
     2.38       0.000001       0.000000       0.000000       0.000001
     2.38       0.000001       0.000000       0.000000       0.000001
     2.38       0.000001       0.000000       0.000000       0.000001
     2.38       0.000001       0.000000       0.000000       0.000001
     2.39       0.000001       0.000000       0.000000       0.000001
     2.39       0.000001       0.000000       0.000000       0.000001
     2.39       0.000001       0.000000       0.000000       0.000001
     2.39       0.000001       0.000000       0.000000       0.000001
     2.39       0.000001       0.000000       0.000000       0.000001
     2.40       0.000001       0.000000       0.000000       0.000001
     2.40       0.000001       0.000000       0.000000       0.000001
     2.40       0.000001       0.000000       0.000000       0.000001
     2.40       0.000001       0.000000       0.000000       0.000001
     2.40       0.000001       0.000000       0.000000       0.000001
     2.41       0.000001       0.000000       0.000000       0.000001
     2.41       0.000001       0.000000       0.000000       0.000001
     2.41       0.000001       0.000000       0.000000       0.000001
     2.41       0.000001       0.000000       0.000000       0.000001
     2.41       0.000001       0.000000       0.000000       0.000001
     2.42       0.000001       0.000000       0.000000       0.000001
     2.42       0.000001       0.000000       0.000000       0.000001
     2.42       0.000001       0.000000       0.000000       0.000001
     2.42       0.000001       0.000000       0.000000       0.000001
     2.42       0.000001       0.000000       0.000000       0.000001
     2.43       0.000001       0.000000       0.000000       0.000001
     2.43       0.000001       0.000000       0.000000       0.000001
     2.43       0.000001       0.000000       0.000000       0.000001
     2.43       0.000001       0.000000       0.000000       0.000001
     2.43       0.000001       0.000000       0.000000       0.000001
     2.44       0.000001       0.000000       0.000000       0.000001
     2.44       0.000001       0.000000       0.000000       0.000001
     2.44       0.000001       0.000000       0.000000       0.000001
     2.44       0.000001       0.000000       0.000000       0.000001
     2.44       0.000001       0.000000       0.000000       0.000001
     2.45       0.000002       0.000000       0.000000       0.000002
     2.45       0.000002       0.000000       0.000000       0.000002
     2.45       0.000002       0.000000       0.000000       0.000002
     2.45       0.000002       0.000000       0.000000       0.000002
     2.45       0.000002       0.000000       0.000000       0.000002
     2.46       0.000002       0.000000       0.000000       0.000002
     2.46       0.000002       0.000000       0.000000       0.000002
     2.46       0.000002       0.000000       0.000000       0.000002
     2.46       0.000002       0.000000       0.000000       0.000002
     2.46       0.000002       0.000000       0.000000       0.000002
